movie_title,title_year,genres
Scary Movie 5,2013,Comedy
Looper,2012,Action
Looper,2012,Crime
Looper,2012,Drama
Looper,2012,Sci-Fi
Looper,2012,Thriller
Bound,1996,Crime
Bound,1996,Drama
Bound,1996,Romance
Bound,1996,Thriller
The Rose,1979,Drama
The Rose,1979,Music
The Rose,1979,Romance
The Purge: Election Year,2016,Action
The Purge: Election Year,2016,Horror
The Purge: Election Year,2016,Sci-Fi
The Purge: Election Year,2016,Thriller
Interstellar,2014,Adventure
Interstellar,2014,Drama
Interstellar,2014,Sci-Fi
Wind Walkers,2015,Action
Wind Walkers,2015,Horror
Wind Walkers,2015,Thriller
Supercross,2005,Action
Supercross,2005,Drama
Supercross,2005,Romance
Supercross,2005,Sport
Nothing,2003,Comedy
Nothing,2003,Fantasy
Anchorman: The Legend of Ron Burgundy,2004,Comedy
Buried,2010,Drama
Buried,2010,Mystery
Buried,2010,Thriller
Fair Game,2010,Biography
Fair Game,2010,Drama
Fair Game,2010,Thriller
Death Becomes Her,1992,Comedy
Death Becomes Her,1992,Fantasy
Death Becomes Her,1992,Horror
Crocodile Dundee in Los Angeles,2001,Adventure
Crocodile Dundee in Los Angeles,2001,Comedy
Crocodile Dundee in Los Angeles,2001,Crime
Frat Party,2009,Comedy
Tammy,2014,Comedy
Now You See Me 2,2016,Action
Now You See Me 2,2016,Adventure
Now You See Me 2,2016,Comedy
Now You See Me 2,2016,Crime
Now You See Me 2,2016,Mystery
Now You See Me 2,2016,Thriller
The Scorch Trials,2015,Action
The Scorch Trials,2015,Sci-Fi
The Scorch Trials,2015,Thriller
The Hunger Games,2012,Adventure
The Hunger Games,2012,Drama
The Hunger Games,2012,Sci-Fi
The Hunger Games,2012,Thriller
Cube,1997,Mystery
Cube,1997,Sci-Fi
Cube,1997,Thriller
The Newton Boys,1998,Action
The Newton Boys,1998,Crime
The Newton Boys,1998,Drama
The Newton Boys,1998,History
The Newton Boys,1998,Western
The Bounty Hunter,2010,Action
The Bounty Hunter,2010,Comedy
The Bounty Hunter,2010,Romance
Dumb & Dumber,1994,Comedy
Frances Ha,2012,Comedy
Frances Ha,2012,Drama
Frances Ha,2012,Romance
Neighbors,2014,Comedy
Sea Rex 3D: Journey to a Prehistoric World,2010,Documentary
Broken Arrow,1996,Action
Broken Arrow,1996,Crime
Broken Arrow,1996,Thriller
The Family Stone,2005,Comedy
The Family Stone,2005,Drama
The Family Stone,2005,Romance
The Little Vampire,2000,Adventure
The Little Vampire,2000,Comedy
The Little Vampire,2000,Family
The Little Vampire,2000,Fantasy
The Musketeer,2001,Action
The Musketeer,2001,Adventure
The Musketeer,2001,Romance
Star Trek Into Darkness,2013,Action
Star Trek Into Darkness,2013,Adventure
Star Trek Into Darkness,2013,Sci-Fi
Six Days Seven Nights,1998,Action
Six Days Seven Nights,1998,Adventure
Six Days Seven Nights,1998,Comedy
Six Days Seven Nights,1998,Romance
An Ideal Husband,1999,Comedy
An Ideal Husband,1999,Romance
Circle,2015,Drama
Circle,2015,Horror
Circle,2015,Mystery
Circle,2015,Sci-Fi
Circle,2015,Thriller
The Hours,2002,Drama
The Hours,2002,Romance
Nanny McPhee Returns,2010,Comedy
Nanny McPhee Returns,2010,Family
Nanny McPhee Returns,2010,Fantasy
Dolphin Tale 2,2014,Drama
Dolphin Tale 2,2014,Family
City of Angels,1998,Drama
City of Angels,1998,Fantasy
City of Angels,1998,Romance
Taken 3,2014,Action
Taken 3,2014,Thriller
Danny Collins,2015,Comedy
Danny Collins,2015,Drama
Danny Collins,2015,Music
Big Trouble,2002,Comedy
Big Trouble,2002,Crime
Big Trouble,2002,Thriller
Garfield 2,2006,Animation
Garfield 2,2006,Comedy
Garfield 2,2006,Family
Garfield 2,2006,Fantasy
The Godfather: Part II,1974,Crime
The Godfather: Part II,1974,Drama
Akira,1988,Action
Akira,1988,Animation
Akira,1988,Sci-Fi
Roll Bounce,2005,Comedy
Roll Bounce,2005,Drama
Roll Bounce,2005,Music
Roll Bounce,2005,Romance
The Woman Chaser,1999,Comedy
Legend,2015,Biography
Legend,2015,Crime
Legend,2015,Drama
Legend,2015,History
Legend,2015,Thriller
Monte Carlo,2011,Adventure
Monte Carlo,2011,Comedy
Monte Carlo,2011,Family
Monte Carlo,2011,Romance
A Very Long Engagement,2004,Drama
A Very Long Engagement,2004,Mystery
A Very Long Engagement,2004,Romance
A Very Long Engagement,2004,War
Escobar: Paradise Lost,2014,Crime
Escobar: Paradise Lost,2014,Drama
Escobar: Paradise Lost,2014,Romance
Escobar: Paradise Lost,2014,Thriller
Escape from Alcatraz,1979,Biography
Escape from Alcatraz,1979,Crime
Escape from Alcatraz,1979,Drama
Machete,2010,Action
Machete,2010,Crime
Machete,2010,Thriller
My Own Private Idaho,1991,Drama
Bad Company,2002,Action
Bad Company,2002,Adventure
Bad Company,2002,Comedy
Bad Company,2002,Thriller
Ghostbusters,2016,Action
Ghostbusters,2016,Comedy
Ghostbusters,2016,Fantasy
Ghostbusters,2016,Sci-Fi
Dope,2015,Comedy
Dope,2015,Crime
Dope,2015,Drama
The Marine 4: Moving Target,2015,Action
The Marine 4: Moving Target,2015,Thriller
Everyone Says I Love You,1996,Comedy
Everyone Says I Love You,1996,Musical
Everyone Says I Love You,1996,Romance
Religulous,2008,Comedy
Religulous,2008,Documentary
Religulous,2008,War
The Brain That Wouldn't Die,1962,Horror
The Brain That Wouldn't Die,1962,Sci-Fi
Graduation Day,1981,Horror
Graduation Day,1981,Mystery
Mystery Men,1999,Action
Mystery Men,1999,Comedy
Mystery Men,1999,Fantasy
Mystery Men,1999,Sci-Fi
Leap Year,2010,Comedy
Leap Year,2010,Romance
Hansel & Gretel Get Baked,2013,Comedy
Hansel & Gretel Get Baked,2013,Horror
American Outlaws,2001,Action
American Outlaws,2001,Western
Blended,2014,Comedy
Blended,2014,Romance
Pitch Perfect 2,2015,Comedy
Pitch Perfect 2,2015,Music
Brooklyn's Finest,2009,Crime
Brooklyn's Finest,2009,Drama
Brooklyn's Finest,2009,Thriller
2001: A Space Odyssey,1968,Adventure
2001: A Space Odyssey,1968,Mystery
2001: A Space Odyssey,1968,Sci-Fi
I Dreamed of Africa,2000,Adventure
I Dreamed of Africa,2000,Drama
I Dreamed of Africa,2000,Romance
Dungeons & Dragons: Wrath of the Dragon God,2005,Action
Dungeons & Dragons: Wrath of the Dragon God,2005,Adventure
Dungeons & Dragons: Wrath of the Dragon God,2005,Fantasy
Timber Falls,2007,Horror
Timber Falls,2007,Thriller
Letters to Juliet,2010,Comedy
Letters to Juliet,2010,Drama
Letters to Juliet,2010,Romance
Teeth and Blood,2015,Horror
50/50,2011,Comedy
50/50,2011,Drama
50/50,2011,Romance
Thirteen Days,2000,Drama
Thirteen Days,2000,History
Thirteen Days,2000,Thriller
Once Upon a Time in Queens,2013,Comedy
Once Upon a Time in Queens,2013,Drama
The Poker House,2008,Drama
Beyond the Valley of the Dolls,1970,Comedy
Beyond the Valley of the Dolls,1970,Drama
Beyond the Valley of the Dolls,1970,Music
The Time Machine,2002,Action
The Time Machine,2002,Adventure
The Time Machine,2002,Sci-Fi
Home Alone,1990,Comedy
Home Alone,1990,Family
Red Dragon,2002,Crime
Red Dragon,2002,Drama
Red Dragon,2002,Thriller
Compadres,2016,Action
Compadres,2016,Comedy
The BFG,2016,Adventure
The BFG,2016,Family
The BFG,2016,Fantasy
Independence Day,1996,Action
Independence Day,1996,Adventure
Independence Day,1996,Sci-Fi
The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010,Comedy
The Bodyguard,1992,Action
The Bodyguard,1992,Drama
The Bodyguard,1992,Music
The Bodyguard,1992,Romance
Cats Don't Dance,1997,Animation
Cats Don't Dance,1997,Comedy
Cats Don't Dance,1997,Family
Cats Don't Dance,1997,Fantasy
Cats Don't Dance,1997,Musical
Riddick,2013,Action
Riddick,2013,Sci-Fi
Riddick,2013,Thriller
O,2001,Drama
O,2001,Romance
O,2001,Thriller
Thunderbirds,2004,Action
Thunderbirds,2004,Adventure
Thunderbirds,2004,Comedy
Thunderbirds,2004,Family
Thunderbirds,2004,Sci-Fi
8 Mile,2002,Drama
8 Mile,2002,Music
Wag the Dog,1997,Comedy
Wag the Dog,1997,Drama
The Case of the Grinning Cat,2004,Documentary
Good Kill,2014,Drama
Good Kill,2014,Thriller
Hayride,2012,Crime
Hayride,2012,Drama
Hayride,2012,Horror
Ordinary People,1980,Drama
The Apartment,1960,Comedy
The Apartment,1960,Drama
The Apartment,1960,Romance
Mulan,1998,Adventure
Mulan,1998,Animation
Mulan,1998,Family
Mulan,1998,Fantasy
Mulan,1998,Musical
Mulan,1998,War
The Specialist,1994,Action
The Specialist,1994,Crime
The Specialist,1994,Drama
The Specialist,1994,Romance
The Specialist,1994,Thriller
Jersey Girl,2004,Comedy
Jersey Girl,2004,Drama
Jersey Girl,2004,Romance
Mr. & Mrs. Smith,2005,Action
Mr. & Mrs. Smith,2005,Comedy
Mr. & Mrs. Smith,2005,Crime
Mr. & Mrs. Smith,2005,Romance
Mr. & Mrs. Smith,2005,Thriller
The Color of Money,1986,Drama
The Color of Money,1986,Sport
Mr 3000,2004,Comedy
Mr 3000,2004,Drama
Mr 3000,2004,Romance
Mr 3000,2004,Sport
Alice Through the Looking Glass,2016,Adventure
Alice Through the Looking Glass,2016,Family
Alice Through the Looking Glass,2016,Fantasy
The Lovely Bones,2009,Drama
The Lovely Bones,2009,Fantasy
The Lovely Bones,2009,Thriller
27 Dresses,2008,Comedy
27 Dresses,2008,Romance
True Romance,1993,Action
True Romance,1993,Crime
True Romance,1993,Drama
True Romance,1993,Romance
True Romance,1993,Thriller
Match Point,2005,Drama
Match Point,2005,Romance
Match Point,2005,Thriller
Salvador,1986,Drama
Salvador,1986,History
Salvador,1986,Thriller
Salvador,1986,War
Darling Companion,2012,Comedy
Darling Companion,2012,Drama
Darling Companion,2012,Romance
Something Borrowed,2011,Comedy
Something Borrowed,2011,Drama
Something Borrowed,2011,Romance
The Great Debaters,2007,Biography
The Great Debaters,2007,Drama
Outside Providence,1999,Comedy
Outside Providence,1999,Drama
Outside Providence,1999,Romance
Kinsey,2004,Biography
Kinsey,2004,Drama
Dylan Dog: Dead of Night,2010,Action
Dylan Dog: Dead of Night,2010,Comedy
Dylan Dog: Dead of Night,2010,Crime
Dylan Dog: Dead of Night,2010,Fantasy
Dylan Dog: Dead of Night,2010,Horror
Dylan Dog: Dead of Night,2010,Mystery
Dylan Dog: Dead of Night,2010,Sci-Fi
Dylan Dog: Dead of Night,2010,Thriller
The Huntsman: Winter's War,2016,Action
The Huntsman: Winter's War,2016,Adventure
The Huntsman: Winter's War,2016,Drama
The Huntsman: Winter's War,2016,Fantasy
Burnt,2015,Comedy
Burnt,2015,Drama
The Bourne Identity,2002,Action
The Bourne Identity,2002,Mystery
The Bourne Identity,2002,Thriller
Hatchet,2006,Comedy
Hatchet,2006,Horror
Home on the Range,2004,Animation
Home on the Range,2004,Comedy
Home on the Range,2004,Family
Home on the Range,2004,Music
Home on the Range,2004,Western
"I Love You, Man",2009,Comedy
"I Love You, Man",2009,Romance
Last Orders,2001,Drama
The Man with the Golden Gun,1974,Action
The Man with the Golden Gun,1974,Adventure
The Man with the Golden Gun,1974,Thriller
Kiss Kiss Bang Bang,2005,Comedy
Kiss Kiss Bang Bang,2005,Crime
Kiss Kiss Bang Bang,2005,Mystery
The Rugrats Movie,1998,Adventure
The Rugrats Movie,1998,Animation
The Rugrats Movie,1998,Comedy
The Rugrats Movie,1998,Drama
The Rugrats Movie,1998,Family
The Rugrats Movie,1998,Musical
1941,1979,Action
1941,1979,Comedy
1941,1979,War
Bambi,1942,Animation
Bambi,1942,Drama
Bambi,1942,Family
Out of the Dark,2014,Horror
Out of the Dark,2014,Thriller
The Homesman,2014,Drama
The Homesman,2014,Western
Tusk,2014,Comedy
Tusk,2014,Drama
Tusk,2014,Horror
American Heist,2014,Action
American Heist,2014,Crime
American Heist,2014,Drama
American Heist,2014,Thriller
A Charlie Brown Christmas,1965,Animation
A Charlie Brown Christmas,1965,Comedy
A Charlie Brown Christmas,1965,Family
American Desi,2001,Comedy
American Desi,2001,Drama
American Desi,2001,Romance
Troy,2004,Adventure
This Thing of Ours,2003,Crime
This Thing of Ours,2003,Drama
Chloe,2009,Drama
Chloe,2009,Mystery
Chloe,2009,Romance
Chloe,2009,Thriller
Taking Woodstock,2009,Comedy
Taking Woodstock,2009,Drama
Taking Woodstock,2009,Music
Big Trouble in Little China,1986,Action
Big Trouble in Little China,1986,Adventure
Big Trouble in Little China,1986,Comedy
Big Trouble in Little China,1986,Fantasy
C.H.U.D.,1984,Horror
C.H.U.D.,1984,Sci-Fi
Flight of the Intruder,1991,Action
Flight of the Intruder,1991,Drama
Flight of the Intruder,1991,Thriller
Flight of the Intruder,1991,War
The Long Riders,1980,Western
Red Sonja,1985,Action
Red Sonja,1985,Adventure
Red Sonja,1985,Fantasy
The SpongeBob Movie: Sponge Out of Water,2015,Adventure
The SpongeBob Movie: Sponge Out of Water,2015,Animation
The SpongeBob Movie: Sponge Out of Water,2015,Comedy
The SpongeBob Movie: Sponge Out of Water,2015,Family
The SpongeBob Movie: Sponge Out of Water,2015,Fantasy
The World's End,2013,Action
The World's End,2013,Comedy
The World's End,2013,Sci-Fi
Gandhi,1982,Biography
Gandhi,1982,Drama
Gandhi,1982,History
Sleep Dealer,2008,Drama
Sleep Dealer,2008,Romance
Sleep Dealer,2008,Sci-Fi
Sleep Dealer,2008,Thriller
The Spy Who Loved Me,1977,Action
The Spy Who Loved Me,1977,Adventure
The Spy Who Loved Me,1977,Sci-Fi
The Spy Who Loved Me,1977,Thriller
Good Deeds,2012,Comedy
Good Deeds,2012,Drama
Good Deeds,2012,Romance
The Specials,2000,Action
The Specials,2000,Comedy
The Specials,2000,Fantasy
The Specials,2000,Sci-Fi
Big Daddy,1999,Comedy
Big Daddy,1999,Drama
The Best Years of Our Lives,1946,Drama
The Best Years of Our Lives,1946,Romance
The Best Years of Our Lives,1946,War
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Adventure
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Family
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,Fantasy
Drive Me Crazy,1999,Comedy
Drive Me Crazy,1999,Drama
Drive Me Crazy,1999,Romance
The Rocket: The Legend of Rocket Richard,2005,Biography
The Rocket: The Legend of Rocket Richard,2005,Drama
The Rocket: The Legend of Rocket Richard,2005,Sport
Roadside Romeo,2008,Animation
Roadside Romeo,2008,Comedy
Roadside Romeo,2008,Family
Roadside Romeo,2008,Romance
The Manchurian Candidate,2004,Drama
The Manchurian Candidate,2004,Mystery
The Manchurian Candidate,2004,Sci-Fi
The Manchurian Candidate,2004,Thriller
Ben-Hur,2016,Adventure
Ben-Hur,2016,Drama
Ben-Hur,2016,History
The Wiz,1978,Adventure
The Wiz,1978,Family
The Wiz,1978,Fantasy
The Wiz,1978,Music
The Wiz,1978,Musical
What's Your Number?,2011,Comedy
What's Your Number?,2011,Romance
Two Girls and a Guy,1997,Comedy
Two Girls and a Guy,1997,Drama
Spaceballs,1987,Adventure
Spaceballs,1987,Comedy
Spaceballs,1987,Sci-Fi
Come Early Morning,2006,Drama
Come Early Morning,2006,Romance
Mission: Impossible III,2006,Action
Mission: Impossible III,2006,Adventure
Mission: Impossible III,2006,Thriller
Antiviral,2012,Horror
Antiviral,2012,Sci-Fi
Antiviral,2012,Thriller
Bizarre,2015,Drama
Bizarre,2015,Musical
Bizarre,2015,Romance
The Cave,2005,Adventure
The Cave,2005,Horror
The Cave,2005,Thriller
There's Something About Mary,1998,Comedy
There's Something About Mary,1998,Romance
Halloween 4: The Return of Michael Myers,1988,Horror
Halloween 4: The Return of Michael Myers,1988,Thriller
Snake Eyes,1998,Crime
Snake Eyes,1998,Mystery
Snake Eyes,1998,Thriller
Charlie's Angels,2000,Action
Charlie's Angels,2000,Adventure
Charlie's Angels,2000,Comedy
Charlie's Angels,2000,Crime
Charlie's Angels,2000,Thriller
Maurice,1987,Drama
Maurice,1987,Romance
One Man's Hero,1999,Action
One Man's Hero,1999,Drama
One Man's Hero,1999,History
One Man's Hero,1999,Romance
One Man's Hero,1999,War
One Man's Hero,1999,Western
Twins,1988,Comedy
Twins,1988,Crime
Taxi Driver,1976,Crime
Taxi Driver,1976,Drama
Vessel,2012,Horror
Vessel,2012,Sci-Fi
Vessel,2012,Short
Vessel,2012,Thriller
The Postman,1997,Action
The Postman,1997,Adventure
The Postman,1997,Drama
The Postman,1997,Sci-Fi
DragonHeart,1996,Action
DragonHeart,1996,Adventure
DragonHeart,1996,Fantasy
Date Movie,2006,Comedy
Date Movie,2006,Romance
Dave Chappelle's Block Party,2005,Comedy
Dave Chappelle's Block Party,2005,Documentary
Dave Chappelle's Block Party,2005,Music
Enter the Void,2009,Drama
Enter the Void,2009,Fantasy
8 Days,2014,Drama
8 Days,2014,Thriller
Ice Princess,2005,Comedy
Ice Princess,2005,Drama
Ice Princess,2005,Family
Ice Princess,2005,Sport
The Cookout,2004,Comedy
A League of Their Own,1992,Comedy
A League of Their Own,1992,Drama
A League of Their Own,1992,Sport
Robin Hood,2010,Action
Robin Hood,2010,Adventure
Robin Hood,2010,Drama
Robin Hood,2010,History
The Boy,2016,Horror
The Boy,2016,Mystery
The Boy,2016,Thriller
"To Be Frank, Sinatra at 100",2015,Documentary
Tank Girl,1995,Action
Tank Girl,1995,Comedy
Tank Girl,1995,Sci-Fi
The Great Raid,2005,Action
The Great Raid,2005,Drama
The Great Raid,2005,War
DOA: Dead or Alive,2006,Action
DOA: Dead or Alive,2006,Adventure
Don Jon,2013,Comedy
Don Jon,2013,Drama
Don Jon,2013,Romance
America's Sweethearts,2001,Comedy
America's Sweethearts,2001,Romance
127 Hours,2010,Adventure
127 Hours,2010,Biography
127 Hours,2010,Drama
127 Hours,2010,Thriller
The Caveman's Valentine,2001,Crime
The Caveman's Valentine,2001,Drama
The Caveman's Valentine,2001,Music
The Caveman's Valentine,2001,Mystery
The Caveman's Valentine,2001,Thriller
American Beauty,1999,Drama
The Other Boleyn Girl,2008,Biography
The Other Boleyn Girl,2008,Drama
The Other Boleyn Girl,2008,History
The Other Boleyn Girl,2008,Romance
World Trade Center,2006,Drama
World Trade Center,2006,History
World Trade Center,2006,Thriller
The Ladykillers,2004,Comedy
The Ladykillers,2004,Crime
The Ladykillers,2004,Thriller
8: The Mormon Proposition,2010,Documentary
Red River,1948,Action
Red River,1948,Adventure
Red River,1948,Romance
Red River,1948,Western
The Indian in the Cupboard,1995,Drama
The Indian in the Cupboard,1995,Family
The Indian in the Cupboard,1995,Fantasy
Miss Congeniality 2: Armed and Fabulous,2005,Action
Miss Congeniality 2: Armed and Fabulous,2005,Comedy
Miss Congeniality 2: Armed and Fabulous,2005,Crime
Wicked Blood,2014,Action
Wicked Blood,2014,Crime
Wicked Blood,2014,Drama
Wicked Blood,2014,Thriller
The Christmas Candle,2013,Drama
The Christmas Candle,2013,Family
Beastmaster 2: Through the Portal of Time,1991,Action
Beastmaster 2: Through the Portal of Time,1991,Adventure
Beastmaster 2: Through the Portal of Time,1991,Fantasy
Beastmaster 2: Through the Portal of Time,1991,Sci-Fi
Bridget Jones's Diary,2001,Comedy
Bridget Jones's Diary,2001,Drama
Bridget Jones's Diary,2001,Romance
Street Kings,2008,Action
Street Kings,2008,Crime
Street Kings,2008,Drama
Street Kings,2008,Thriller
The Muppet Christmas Carol,1992,Comedy
The Muppet Christmas Carol,1992,Drama
The Muppet Christmas Carol,1992,Family
The Muppet Christmas Carol,1992,Fantasy
The Muppet Christmas Carol,1992,Musical
The Wedding Planner,2001,Comedy
The Wedding Planner,2001,Romance
The Bubble,2006,Comedy
The Bubble,2006,Drama
The Bubble,2006,Romance
Mad Hot Ballroom,2005,Documentary
Mad Hot Ballroom,2005,Family
Mad Hot Ballroom,2005,Music
The Names of Love,2010,Comedy
The Names of Love,2010,Drama
The Names of Love,2010,Romance
Runaway Bride,1999,Comedy
Runaway Bride,1999,Romance
Sgt. Bilko,1996,Comedy
Redbelt,2008,Drama
Redbelt,2008,Sport
A Most Wanted Man,2014,Crime
A Most Wanted Man,2014,Drama
A Most Wanted Man,2014,Thriller
Martha Marcy May Marlene,2011,Drama
Martha Marcy May Marlene,2011,Mystery
Martha Marcy May Marlene,2011,Thriller
Safe,2012,Action
Safe,2012,Crime
Safe,2012,Thriller
Sherlock Holmes: A Game of Shadows,2011,Action
Sherlock Holmes: A Game of Shadows,2011,Adventure
Sherlock Holmes: A Game of Shadows,2011,Crime
Sherlock Holmes: A Game of Shadows,2011,Mystery
Sherlock Holmes: A Game of Shadows,2011,Thriller
Amidst the Devil's Wings,2014,Action
Amidst the Devil's Wings,2014,Crime
Amidst the Devil's Wings,2014,Drama
My Baby's Daddy,2004,Comedy
Johnny Suede,1991,Comedy
Johnny Suede,1991,Music
Johnny Suede,1991,Romance
Minority Report,2002,Action
Minority Report,2002,Mystery
Minority Report,2002,Sci-Fi
Minority Report,2002,Thriller
Hachi: A Dog's Tale,2009,Drama
Hachi: A Dog's Tale,2009,Family
The Devil's Rejects,2005,Crime
The Devil's Rejects,2005,Horror
Rocky,1976,Drama
Rocky,1976,Sport
Shark Night 3D,2011,Horror
Shark Night 3D,2011,Thriller
The Emperor's Club,2002,Drama
The Players Club,1998,Comedy
The Players Club,1998,Drama
Pinocchio,1940,Animation
Pinocchio,1940,Family
Pinocchio,1940,Fantasy
Pinocchio,1940,Musical
Extremely Loud & Incredibly Close,2011,Adventure
Extremely Loud & Incredibly Close,2011,Drama
Extremely Loud & Incredibly Close,2011,Mystery
The Believer,2001,Drama
Good Will Hunting,1997,Drama
Moonraker,1979,Action
Moonraker,1979,Adventure
Moonraker,1979,Sci-Fi
Moonraker,1979,Thriller
Crocodile Dundee II,1988,Action
Crocodile Dundee II,1988,Adventure
Crocodile Dundee II,1988,Comedy
Open Season,2006,Adventure
Open Season,2006,Animation
Open Season,2006,Comedy
Open Season,2006,Family
Drumline,2002,Comedy
Drumline,2002,Drama
Drumline,2002,Music
Drumline,2002,Romance
Sweet Charity,1969,Comedy
Sweet Charity,1969,Drama
Sweet Charity,1969,Music
Sweet Charity,1969,Musical
Sweet Charity,1969,Romance
Raising Helen,2004,Comedy
Raising Helen,2004,Drama
Raising Helen,2004,Romance
The Last Five Years,2014,Comedy
The Last Five Years,2014,Drama
The Last Five Years,2014,Musical
The Last Five Years,2014,Romance
I Don't Know How She Does It,2011,Comedy
I Don't Know How She Does It,2011,Romance
Woo,1998,Comedy
Woo,1998,Romance
The Greatest,2009,Drama
The Greatest,2009,Romance
Four Single Fathers,2009,Comedy
The Craft,1996,Drama
The Craft,1996,Fantasy
The Craft,1996,Horror
The Craft,1996,Thriller
The Crew,2000,Comedy
The Crew,2000,Crime
Elizabeth,1998,Biography
Elizabeth,1998,Drama
Elizabeth,1998,History
The Ten,2007,Comedy
The Ten,2007,Romance
Doomsday,2008,Action
Doomsday,2008,Sci-Fi
Doomsday,2008,Thriller
Captain America: The Winter Soldier,2014,Action
Captain America: The Winter Soldier,2014,Adventure
Captain America: The Winter Soldier,2014,Sci-Fi
Bill & Ted's Bogus Journey,1991,Adventure
Bill & Ted's Bogus Journey,1991,Comedy
Bill & Ted's Bogus Journey,1991,Fantasy
Bill & Ted's Bogus Journey,1991,Music
Bill & Ted's Bogus Journey,1991,Sci-Fi
Bad Moms,2016,Comedy
Mad Max,1979,Action
Mad Max,1979,Adventure
Mad Max,1979,Sci-Fi
Mad Max,1979,Thriller
A Lonely Place to Die,2011,Action
A Lonely Place to Die,2011,Adventure
A Lonely Place to Die,2011,Crime
A Lonely Place to Die,2011,Thriller
24 7: Twenty Four Seven,1997,Comedy
24 7: Twenty Four Seven,1997,Drama
24 7: Twenty Four Seven,1997,Romance
24 7: Twenty Four Seven,1997,Sport
Corpse Bride,2005,Animation
Corpse Bride,2005,Drama
Corpse Bride,2005,Family
Corpse Bride,2005,Fantasy
Corpse Bride,2005,Musical
Corpse Bride,2005,Romance
Slacker Uprising,2007,Documentary
Peaceful Warrior,2006,Drama
Peaceful Warrior,2006,Romance
Peaceful Warrior,2006,Sport
The Sentinel,2006,Action
The Sentinel,2006,Crime
The Sentinel,2006,Thriller
From a Whisper to a Scream,1987,Action
From a Whisper to a Scream,1987,Drama
From a Whisper to a Scream,1987,Horror
From a Whisper to a Scream,1987,Thriller
Meet the Parents,2000,Comedy
The Lazarus Effect,2015,Horror
The Lazarus Effect,2015,Sci-Fi
The Lazarus Effect,2015,Thriller
Paranormal Activity 2,2010,Horror
Taxman,1998,Action
Taxman,1998,Comedy
Taxman,1998,Crime
Taxman,1998,Thriller
The Untouchables,1987,Crime
The Untouchables,1987,Drama
The Untouchables,1987,Thriller
Horrible Bosses,2011,Comedy
Horrible Bosses,2011,Crime
The Warrior's Way,2010,Action
The Warrior's Way,2010,Fantasy
The Warrior's Way,2010,Western
Madison,2001,Drama
Madison,2001,Sport
Diary of a Wimpy Kid: Dog Days,2012,Comedy
Diary of a Wimpy Kid: Dog Days,2012,Family
Free Style,2008,Drama
Flight of the Phoenix,2004,Action
Flight of the Phoenix,2004,Adventure
Flight of the Phoenix,2004,Drama
Flight of the Phoenix,2004,Thriller
Partition,2007,Drama
Partition,2007,Romance
The Bridge on the River Kwai,1957,Adventure
The Bridge on the River Kwai,1957,Drama
The Bridge on the River Kwai,1957,War
The 5th Quarter,2010,Biography
The 5th Quarter,2010,Drama
The 5th Quarter,2010,Sport
Toy Story,1995,Adventure
Toy Story,1995,Animation
Toy Story,1995,Comedy
Toy Story,1995,Family
Toy Story,1995,Fantasy
City of Ghosts,2002,Crime
City of Ghosts,2002,Drama
City of Ghosts,2002,Thriller
Superman Returns,2006,Action
Superman Returns,2006,Adventure
Superman Returns,2006,Sci-Fi
Veronica Guerin,2003,Biography
Veronica Guerin,2003,Crime
Veronica Guerin,2003,Drama
Veronica Guerin,2003,Thriller
Miss Congeniality,2000,Action
Miss Congeniality,2000,Comedy
Miss Congeniality,2000,Crime
Miss Congeniality,2000,Romance
Concussion,2015,Biography
Concussion,2015,Drama
Concussion,2015,Sport
Max Keeble's Big Move,2001,Comedy
Max Keeble's Big Move,2001,Crime
Max Keeble's Big Move,2001,Family
House at the End of the Street,2012,Drama
House at the End of the Street,2012,Horror
House at the End of the Street,2012,Thriller
Seven Samurai,1954,Action
Seven Samurai,1954,Adventure
Seven Samurai,1954,Drama
Be Kind Rewind,2008,Comedy
Small Apartments,2012,Comedy
Small Apartments,2012,Crime
Small Apartments,2012,Drama
Chocolate: Deep Dark Secrets,2005,Thriller
Shark Tale,2004,Adventure
Shark Tale,2004,Animation
Shark Tale,2004,Comedy
Shark Tale,2004,Family
Birthday Girl,2001,Comedy
Birthday Girl,2001,Crime
Birthday Girl,2001,Thriller
Divine Secrets of the Ya-Ya Sisterhood,2002,Drama
Space Chimps,2008,Adventure
Space Chimps,2008,Animation
Space Chimps,2008,Comedy
Space Chimps,2008,Family
Space Chimps,2008,Sci-Fi
The League of Extraordinary Gentlemen,2003,Action
The League of Extraordinary Gentlemen,2003,Adventure
The League of Extraordinary Gentlemen,2003,Fantasy
The League of Extraordinary Gentlemen,2003,Sci-Fi
Mo' Better Blues,1990,Drama
Mo' Better Blues,1990,Music
Mo' Better Blues,1990,Romance
The Last Exorcism Part II,2013,Drama
The Last Exorcism Part II,2013,Horror
The Last Exorcism Part II,2013,Thriller
No Reservations,2007,Comedy
No Reservations,2007,Drama
No Reservations,2007,Romance
Take Shelter,2011,Drama
Take Shelter,2011,Thriller
The Incredible Burt Wonderstone,2013,Comedy
Stoker,2013,Drama
Stoker,2013,Thriller
Exeter,2015,Horror
