facenumber_in_poster,content_rating,num_critic_for_reviews,movie_imdb_link,num_user_for_reviews,num_voted_users,imdb_score
6,PG,91,http://www.imdb.com/title/tt1414382/?ref_=fn_tt_tt_1,136,41273,5.8
0,PG-13,248,http://www.imdb.com/title/tt0935075/?ref_=fn_tt_tt_1,144,40618,7
0,TV-14,44,http://www.imdb.com/title/tt1477109/?ref_=fn_tt_tt_1,49,4899,6.1
6,R,151,http://www.imdb.com/title/tt0208092/?ref_=fn_tt_tt_1,1452,1201992,8.3
0,R,102,http://www.imdb.com/title/tt0095742/?ref_=fn_tt_tt_1,260,36108,5.7
3,PG-13,39,http://www.imdb.com/title/tt0109446/?ref_=fn_tt_tt_1,94,45798,6.7
1,PG-13,37,http://www.imdb.com/title/tt0297037/?ref_=fn_tt_tt_1,60,5971,6.5
0,PG,201,http://www.imdb.com/title/tt0373051/?ref_=fn_tt_tt_1,212,85323,5.8
6,PG-13,509,http://www.imdb.com/title/tt1170358/?ref_=fn_tt_tt_1,951,483540,7.9
0,R,117,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,157,23940,6.7
2,R,143,http://www.imdb.com/title/tt0292644/?ref_=fn_tt_tt_1,425,44339,6.7
4,R,54,http://www.imdb.com/title/tt0340376/?ref_=fn_tt_tt_1,52,4257,6.2
1,R,44,http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1,88,23579,5.5
3,R,132,http://www.imdb.com/title/tt0181984/?ref_=fn_tt_tt_1,246,41313,7
2,PG-13,190,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1,264,80338,5.9
0,PG,118,http://www.imdb.com/title/tt0415965/?ref_=fn_tt_tt_1,71,17436,6.8
2,PG,401,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,634,252257,7
4,R,56,http://www.imdb.com/title/tt0245120/?ref_=fn_tt_tt_1,131,7319,5.3
0,PG-13,98,http://www.imdb.com/title/tt0119643/?ref_=fn_tt_tt_1,703,169023,7.1
0,Unrated,80,http://www.imdb.com/title/tt0465430/?ref_=fn_tt_tt_1,82,10056,6.2
6,R,42,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,87,14995,7.2
2,Approved,66,http://www.imdb.com/title/tt0027125/?ref_=fn_tt_tt_1,98,13269,7.8
1,PG-13,44,http://www.imdb.com/title/tt0195778/?ref_=fn_tt_tt_1,162,7403,5.1
1,PG,43,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,75,4407,7
2,R,183,http://www.imdb.com/title/tt0452624/?ref_=fn_tt_tt_1,175,21481,6.1
0,PG-13,15,http://www.imdb.com/title/tt0456144/?ref_=fn_tt_tt_1,106,27569,8.2
1,R,33,http://www.imdb.com/title/tt1015474/?ref_=fn_tt_tt_1,52,4790,4.8
1,R,167,http://www.imdb.com/title/tt1270262/?ref_=fn_tt_tt_1,125,53977,7.1
1,PG,150,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,151,46204,7.1
5,,10,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,20,259,7.4
0,PG-13,750,http://www.imdb.com/title/tt1074638/?ref_=fn_tt_tt_1,2996,1044078,7.8
1,R,21,http://www.imdb.com/title/tt0103859/?ref_=fn_tt_tt_1,41,20183,5.4
2,PG-13,232,http://www.imdb.com/title/tt0427392/?ref_=fn_tt_tt_1,273,65037,5.9
0,Not Rated,77,http://www.imdb.com/title/tt5215952/?ref_=fn_tt_tt_1,24,2379,7.7
0,PG,91,http://www.imdb.com/title/tt0240462/?ref_=fn_tt_tt_1,79,33884,4.6
0,,4,http://www.imdb.com/title/tt3626436/?ref_=fn_tt_tt_1,10,459,2.8
4,PG,82,http://www.imdb.com/title/tt1634003/?ref_=fn_tt_tt_1,22,6920,6.7
0,R,220,http://www.imdb.com/title/tt0465551/?ref_=fn_tt_tt_1,281,64625,7.4
0,Not Rated,143,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,79,7384,5.2
0,R,32,http://www.imdb.com/title/tt0138987/?ref_=fn_tt_tt_1,83,1622,5.3
1,R,187,http://www.imdb.com/title/tt0215750/?ref_=fn_tt_tt_1,662,188887,7.6
0,Unrated,9,http://www.imdb.com/title/tt3289362/?ref_=fn_tt_tt_1,7,955,7.2
1,R,46,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,97,11913,5.8
1,R,140,http://www.imdb.com/title/tt0119345/?ref_=fn_tt_tt_1,419,105585,5.6
3,R,298,http://www.imdb.com/title/tt1235522/?ref_=fn_tt_tt_1,134,63548,6.2
0,R,543,http://www.imdb.com/title/tt1288558/?ref_=fn_tt_tt_1,789,125016,6.5
0,R,214,http://www.imdb.com/title/tt0317248/?ref_=fn_tt_tt_1,749,533200,8.7
0,R,126,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,212,31113,5.7
0,PG,198,http://www.imdb.com/title/tt0416236/?ref_=fn_tt_tt_1,125,68935,6.6
2,,,http://www.imdb.com/title/tt2759066/?ref_=fn_tt_tt_1,2,57,4.8
3,R,308,http://www.imdb.com/title/tt0942385/?ref_=fn_tt_tt_1,577,307539,7
1,PG,51,http://www.imdb.com/title/tt0884726/?ref_=fn_tt_tt_1,54,5116,5.6
0,PG-13,90,http://www.imdb.com/title/tt0380389/?ref_=fn_tt_tt_1,114,50919,6.8
0,R,79,http://www.imdb.com/title/tt0084855/?ref_=fn_tt_tt_1,154,26310,7.8
0,PG,112,http://www.imdb.com/title/tt2183034/?ref_=fn_tt_tt_1,149,15664,5.8
6,R,27,http://www.imdb.com/title/tt0349416/?ref_=fn_tt_tt_1,68,7690,6.7
2,PG-13,137,http://www.imdb.com/title/tt0113189/?ref_=fn_tt_tt_1,416,199025,7.2
1,,12,http://www.imdb.com/title/tt3469440/?ref_=fn_tt_tt_1,1,383,5.3
2,PG-13,256,http://www.imdb.com/title/tt1881002/?ref_=fn_tt_tt_1,200,30219,5.6
0,PG-13,178,http://www.imdb.com/title/tt0402022/?ref_=fn_tt_tt_1,532,110614,5.5
2,R,5,http://www.imdb.com/title/tt0108320/?ref_=fn_tt_tt_1,31,859,6.4
6,PG-13,517,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549,313866,7.4
1,R,39,http://www.imdb.com/title/tt0116421/?ref_=fn_tt_tt_1,80,15455,5.3
0,PG-13,315,http://www.imdb.com/title/tt1212419/?ref_=fn_tt_tt_1,323,80140,6.5
0,R,114,http://www.imdb.com/title/tt0120877/?ref_=fn_tt_tt_1,403,42664,6.1
0,R,42,http://www.imdb.com/title/tt0844671/?ref_=fn_tt_tt_1,78,11011,4.6
2,R,99,http://www.imdb.com/title/tt0092005/?ref_=fn_tt_tt_1,584,271794,8.1
0,,34,http://www.imdb.com/title/tt0120018/?ref_=fn_tt_tt_1,21,1649,6.6
1,,12,http://www.imdb.com/title/tt0060816/?ref_=fn_tt_tt_1,7,340,7.3
1,R,148,http://www.imdb.com/title/tt0109707/?ref_=fn_tt_tt_1,420,142416,7.9
0,PG-13,189,http://www.imdb.com/title/tt1837709/?ref_=fn_tt_tt_1,126,41288,6.2
0,,4,http://www.imdb.com/title/tt2690560/?ref_=fn_tt_tt_1,1,81,6.2
1,PG,190,http://www.imdb.com/title/tt1430607/?ref_=fn_tt_tt_1,78,35446,7.1
0,Unrated,211,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,170,44864,7.3
1,PG,111,http://www.imdb.com/title/tt1196141/?ref_=fn_tt_tt_1,103,32002,6.2
0,R,285,http://www.imdb.com/title/tt1911644/?ref_=fn_tt_tt_1,266,88241,6.7
8,PG,181,http://www.imdb.com/title/tt0056172/?ref_=fn_tt_tt_1,559,192775,8.4
1,PG-13,119,http://www.imdb.com/title/tt0337563/?ref_=fn_tt_tt_1,339,122187,6.1
4,PG-13,135,http://www.imdb.com/title/tt1555064/?ref_=fn_tt_tt_1,114,14814,6.3
1,PG-13,36,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1,62,8687,2.8
9,R,49,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,17,2395,5.7
1,PG,145,http://www.imdb.com/title/tt0130623/?ref_=fn_tt_tt_1,241,38438,6.5
0,R,98,http://www.imdb.com/title/tt0430308/?ref_=fn_tt_tt_1,284,35834,5
1,R,46,http://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,64,10577,6.9
1,R,41,http://www.imdb.com/title/tt1462901/?ref_=fn_tt_tt_1,23,4478,5.6
0,,28,http://www.imdb.com/title/tt0298050/?ref_=fn_tt_tt_1,21,493,7
0,R,164,http://www.imdb.com/title/tt0164181/?ref_=fn_tt_tt_1,374,62468,7
0,PG-13,121,http://www.imdb.com/title/tt1800741/?ref_=fn_tt_tt_1,72,45394,6.5
3,PG-13,168,http://www.imdb.com/title/tt0395251/?ref_=fn_tt_tt_1,409,35140,6.4
2,,17,http://www.imdb.com/title/tt2241676/?ref_=fn_tt_tt_1,12,2098,7.2
0,PG-13,65,http://www.imdb.com/title/tt0421729/?ref_=fn_tt_tt_1,82,31968,4.6
3,PG-13,522,http://www.imdb.com/title/tt0945513/?ref_=fn_tt_tt_1,571,379462,7.5
0,R,65,http://www.imdb.com/title/tt1700841/?ref_=fn_tt_tt_1,14,3302,7.5
1,R,52,http://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1,134,48629,6.9
0,PG-13,44,http://www.imdb.com/title/tt1142800/?ref_=fn_tt_tt_1,45,9544,4.1
1,R,52,http://www.imdb.com/title/tt0360916/?ref_=fn_tt_tt_1,62,3611,2.7
1,R,93,http://www.imdb.com/title/tt0218922/?ref_=fn_tt_tt_1,181,44913,6
7,PG-13,122,http://www.imdb.com/title/tt1666186/?ref_=fn_tt_tt_1,187,39095,3.5
2,R,365,http://www.imdb.com/title/tt1399683/?ref_=fn_tt_tt_1,297,111658,7.2
0,R,342,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,334,192462,7
1,Not Rated,248,http://www.imdb.com/title/tt2375605/?ref_=fn_tt_tt_1,107,23836,8.2
6,,2,http://www.imdb.com/title/tt4374230/?ref_=fn_tt_tt_1,2,86,6.4
1,R,39,http://www.imdb.com/title/tt0229340/?ref_=fn_tt_tt_1,73,4359,7.3
1,PG-13,224,http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1,273,227824,6.7
3,R,110,http://www.imdb.com/title/tt0272020/?ref_=fn_tt_tt_1,281,57100,6.9
0,R,224,http://www.imdb.com/title/tt2515034/?ref_=fn_tt_tt_1,110,28429,5.8
0,R,13,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,23,720,6.6
2,PG,103,http://www.imdb.com/title/tt1650043/?ref_=fn_tt_tt_1,45,18727,6.6
5,,5,http://www.imdb.com/title/tt1995477/?ref_=fn_tt_tt_1,6,485,5.3
4,PG-13,175,http://www.imdb.com/title/tt1121096/?ref_=fn_tt_tt_1,154,54501,5.5
1,PG-13,150,http://www.imdb.com/title/tt0125439/?ref_=fn_tt_tt_1,602,203269,7
0,PG-13,79,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1,248,60573,3.7
0,R,26,http://www.imdb.com/title/tt0976247/?ref_=fn_tt_tt_1,37,7367,4.7
1,PG-13,141,http://www.imdb.com/title/tt0479968/?ref_=fn_tt_tt_1,189,26624,3.9
1,R,137,http://www.imdb.com/title/tt0413015/?ref_=fn_tt_tt_1,180,13505,7.1
0,,21,http://www.imdb.com/title/tt1510934/?ref_=fn_tt_tt_1,8,474,7.4
0,PG-13,85,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1,448,61236,7.8
0,R,219,http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1,215,143368,6.7
1,PG,6,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,26,2215,6.3
0,PG-13,85,http://www.imdb.com/title/tt0952682/?ref_=fn_tt_tt_1,32,7148,7.3
1,G,47,http://www.imdb.com/title/tt0205461/?ref_=fn_tt_tt_1,119,2855,3.6
7,,3,http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1,3,91,6.6
1,PG-13,94,http://www.imdb.com/title/tt0230838/?ref_=fn_tt_tt_1,274,70292,6.7
0,PG,370,http://www.imdb.com/title/tt1142977/?ref_=fn_tt_tt_1,165,73886,7
1,Approved,42,http://www.imdb.com/title/tt0053793/?ref_=fn_tt_tt_1,81,7998,7.9
0,PG,192,http://www.imdb.com/title/tt0057012/?ref_=fn_tt_tt_1,839,342585,8.5
6,R,93,http://www.imdb.com/title/tt0113749/?ref_=fn_tt_tt_1,434,99033,7.2
8,PG-13,153,http://www.imdb.com/title/tt0795461/?ref_=fn_tt_tt_1,177,50337,3.5
0,R,589,http://www.imdb.com/title/tt1276104/?ref_=fn_tt_tt_1,667,428916,7.4
0,R,120,http://www.imdb.com/title/tt0115736/?ref_=fn_tt_tt_1,208,41138,7.4
0,R,32,http://www.imdb.com/title/tt0079826/?ref_=fn_tt_tt_1,52,6142,6.9
1,R,165,http://www.imdb.com/title/tt4094724/?ref_=fn_tt_tt_1,94,17596,6.1
1,PG-13,712,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,2725,928227,8.6
,R,27,http://www.imdb.com/title/tt1236254/?ref_=fn_tt_tt_1,2,133,3.6
1,PG-13,41,http://www.imdb.com/title/tt0403016/?ref_=fn_tt_tt_1,38,3926,4
0,R,38,http://www.imdb.com/title/tt0298482/?ref_=fn_tt_tt_1,50,5137,6.3
5,PG-13,181,http://www.imdb.com/title/tt0357413/?ref_=fn_tt_tt_1,577,267921,7.2
0,R,363,http://www.imdb.com/title/tt1462758/?ref_=fn_tt_tt_1,447,118684,7
2,PG-13,214,http://www.imdb.com/title/tt0977855/?ref_=fn_tt_tt_1,127,38513,6.8
3,PG-13,49,http://www.imdb.com/title/tt0104070/?ref_=fn_tt_tt_1,173,78974,6.4
0,PG,71,http://www.imdb.com/title/tt0231402/?ref_=fn_tt_tt_1,119,19699,4.8
4,R,6,http://www.imdb.com/title/tt1414361/?ref_=fn_tt_tt_1,28,1612,2.8
0,R,148,http://www.imdb.com/title/tt2103254/?ref_=fn_tt_tt_1,144,35965,4.9
6,PG-13,196,http://www.imdb.com/title/tt3110958/?ref_=fn_tt_tt_1,139,40862,6.9
0,PG-13,249,http://www.imdb.com/title/tt4046784/?ref_=fn_tt_tt_1,360,138246,6.4
0,PG-13,673,http://www.imdb.com/title/tt1392170/?ref_=fn_tt_tt_1,1959,701607,7.3
0,R,99,http://www.imdb.com/title/tt0123755/?ref_=fn_tt_tt_1,696,160511,7.3
4,PG-13,63,http://www.imdb.com/title/tt0120769/?ref_=fn_tt_tt_1,39,8309,6
1,PG-13,161,http://www.imdb.com/title/tt1038919/?ref_=fn_tt_tt_1,135,96565,5.5
2,PG-13,84,http://www.imdb.com/title/tt0109686/?ref_=fn_tt_tt_1,438,288451,7.3
0,R,345,http://www.imdb.com/title/tt2347569/?ref_=fn_tt_tt_1,139,43982,7.4
3,R,351,http://www.imdb.com/title/tt2004420/?ref_=fn_tt_tt_1,397,216581,6.4
0,,7,http://www.imdb.com/title/tt1529567/?ref_=fn_tt_tt_1,4,296,6.9
2,R,72,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,189,77390,6
0,PG-13,142,http://www.imdb.com/title/tt0356680/?ref_=fn_tt_tt_1,475,49077,6.3
1,PG,38,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,38,7242,5.7
0,PG-13,107,http://www.imdb.com/title/tt0246544/?ref_=fn_tt_tt_1,291,12856,4.7
0,PG-13,590,http://www.imdb.com/title/tt1408101/?ref_=fn_tt_tt_1,1171,395573,7.8
2,PG-13,97,http://www.imdb.com/title/tt0120828/?ref_=fn_tt_tt_1,164,60910,5.7
3,PG-13,105,http://www.imdb.com/title/tt0122541/?ref_=fn_tt_tt_1,132,12980,6.9
0,Not Rated,29,http://www.imdb.com/title/tt3118452/?ref_=fn_tt_tt_1,59,13279,6
3,PG-13,174,http://www.imdb.com/title/tt0274558/?ref_=fn_tt_tt_1,660,102123,7.6
5,PG,97,http://www.imdb.com/title/tt1415283/?ref_=fn_tt_tt_1,59,19230,6.1
0,PG,54,http://www.imdb.com/title/tt2978462/?ref_=fn_tt_tt_1,33,6069,6.4
1,PG-13,110,http://www.imdb.com/title/tt0120632/?ref_=fn_tt_tt_1,322,94407,6.7
0,PG-13,222,http://www.imdb.com/title/tt2446042/?ref_=fn_tt_tt_1,323,133436,6
0,R,139,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1,100,20810,7.1
2,PG-13,87,http://www.imdb.com/title/tt0246464/?ref_=fn_tt_tt_1,186,17307,6.5
0,PG,77,http://www.imdb.com/title/tt0455499/?ref_=fn_tt_tt_1,74,27517,5
1,R,149,http://www.imdb.com/title/tt0071562/?ref_=fn_tt_tt_1,650,790926,9
0,R,150,http://www.imdb.com/title/tt0094625/?ref_=fn_tt_tt_1,430,106160,8.1
0,PG-13,55,http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1,75,5585,6
0,,18,http://www.imdb.com/title/tt0217894/?ref_=fn_tt_tt_1,22,524,7.3
2,R,260,http://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1,174,87682,7
3,PG,94,http://www.imdb.com/title/tt1067774/?ref_=fn_tt_tt_1,44,32951,5.8
1,R,186,http://www.imdb.com/title/tt0344510/?ref_=fn_tt_tt_1,239,62607,7.7
1,R,106,http://www.imdb.com/title/tt2515030/?ref_=fn_tt_tt_1,39,13762,6.6
0,PG,53,http://www.imdb.com/title/tt0079116/?ref_=fn_tt_tt_1,142,87090,7.6
1,R,391,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,392,165792,6.7
2,R,63,http://www.imdb.com/title/tt0102494/?ref_=fn_tt_tt_1,153,36996,7.1
2,PG-13,128,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189,39659,5.6
4,PG-13,464,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,2422,139547,5.5
3,R,180,http://www.imdb.com/title/tt3850214/?ref_=fn_tt_tt_1,89,56605,7.3
2,R,23,http://www.imdb.com/title/tt3528666/?ref_=fn_tt_tt_1,15,2032,5.2
0,R,69,http://www.imdb.com/title/tt0116242/?ref_=fn_tt_tt_1,140,30083,6.8
1,R,197,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,345,52286,7.7
1,Approved,95,http://www.imdb.com/title/tt0052646/?ref_=fn_tt_tt_1,152,4752,4.1
0,R,78,http://www.imdb.com/title/tt0082467/?ref_=fn_tt_tt_1,58,1905,4.5
4,PG-13,125,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,435,53970,6
2,PG,134,http://www.imdb.com/title/tt1216492/?ref_=fn_tt_tt_1,181,71276,6.4
0,,46,http://www.imdb.com/title/tt2081194/?ref_=fn_tt_tt_1,11,2806,4.3
2,PG-13,44,http://www.imdb.com/title/tt0244000/?ref_=fn_tt_tt_1,162,12077,6
0,PG-13,173,http://www.imdb.com/title/tt1086772/?ref_=fn_tt_tt_1,184,87165,6.5
8,PG-13,221,http://www.imdb.com/title/tt2848292/?ref_=fn_tt_tt_1,185,97697,6.5
1,R,197,http://www.imdb.com/title/tt1210042/?ref_=fn_tt_tt_1,138,52852,6.7
0,G,285,http://www.imdb.com/title/tt0062622/?ref_=fn_tt_tt_1,1736,427357,8.3
1,PG-13,52,http://www.imdb.com/title/tt0167203/?ref_=fn_tt_tt_1,61,3740,5.6
0,Not Rated,26,http://www.imdb.com/title/tt0406728/?ref_=fn_tt_tt_1,108,5018,4.9
1,R,66,http://www.imdb.com/title/tt0857295/?ref_=fn_tt_tt_1,47,5012,5.3
1,PG,159,http://www.imdb.com/title/tt0892318/?ref_=fn_tt_tt_1,156,74630,6.5
0,,,http://www.imdb.com/title/tt1991199/?ref_=fn_tt_tt_1,2,24,4.3
2,R,327,http://www.imdb.com/title/tt1306980/?ref_=fn_tt_tt_1,378,270441,7.7
1,PG-13,162,http://www.imdb.com/title/tt0146309/?ref_=fn_tt_tt_1,315,45231,7.3
2,R,9,http://www.imdb.com/title/tt1639397/?ref_=fn_tt_tt_1,7,291,6.3
3,R,12,http://www.imdb.com/title/tt1014806/?ref_=fn_tt_tt_1,24,3943,6.5
8,X,101,http://www.imdb.com/title/tt0065466/?ref_=fn_tt_tt_1,137,7584,6.2
0,PG-13,124,http://www.imdb.com/title/tt0268695/?ref_=fn_tt_tt_1,615,103787,5.9
5,PG,102,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,305,311075,7.5
0,R,210,http://www.imdb.com/title/tt0289765/?ref_=fn_tt_tt_1,764,204063,7.2
2,R,5,http://www.imdb.com/title/tt3367294/?ref_=fn_tt_tt_1,8,368,5
0,PG,252,http://www.imdb.com/title/tt3691740/?ref_=fn_tt_tt_1,106,12572,6.8
0,PG-13,185,http://www.imdb.com/title/tt0116629/?ref_=fn_tt_tt_1,856,430055,6.9
3,R,16,http://www.imdb.com/title/tt1498870/?ref_=fn_tt_tt_1,42,5579,2.7
0,R,48,http://www.imdb.com/title/tt0103855/?ref_=fn_tt_tt_1,126,89972,6.1
0,G,18,http://www.imdb.com/title/tt0118829/?ref_=fn_tt_tt_1,49,5600,6.9
0,R,302,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,343,125305,6.4
2,R,92,http://www.imdb.com/title/tt0184791/?ref_=fn_tt_tt_1,306,34666,6.2
0,PG,76,http://www.imdb.com/title/tt0167456/?ref_=fn_tt_tt_1,229,11148,4.2
0,R,119,http://www.imdb.com/title/tt0298203/?ref_=fn_tt_tt_1,564,187181,7
0,R,130,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1,218,67604,7.1
0,,16,http://www.imdb.com/title/tt0437123/?ref_=fn_tt_tt_1,4,352,7.4
0,R,166,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,68,15756,6.4
0,Not Rated,13,http://www.imdb.com/title/tt1861343/?ref_=fn_tt_tt_1,5,485,3.4
3,R,62,http://www.imdb.com/title/tt0081283/?ref_=fn_tt_tt_1,283,35130,7.8
2,Approved,183,http://www.imdb.com/title/tt0053604/?ref_=fn_tt_tt_1,241,109335,8.3
0,G,143,http://www.imdb.com/title/tt0120762/?ref_=fn_tt_tt_1,222,171792,7.5
2,R,38,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,116,50148,5.4
5,PG-13,164,http://www.imdb.com/title/tt0300051/?ref_=fn_tt_tt_1,358,54346,6.2
2,PG-13,233,http://www.imdb.com/title/tt0356910/?ref_=fn_tt_tt_1,798,348861,6.5
1,R,59,http://www.imdb.com/title/tt0090863/?ref_=fn_tt_tt_1,115,57831,7
1,PG-13,63,http://www.imdb.com/title/tt0339412/?ref_=fn_tt_tt_1,63,12164,5.5
1,PG,218,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131,21352,6.4
1,PG-13,308,http://www.imdb.com/title/tt0380510/?ref_=fn_tt_tt_1,1186,250223,6.7
1,PG-13,175,http://www.imdb.com/title/tt0988595/?ref_=fn_tt_tt_1,154,124501,6.1
3,R,122,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,460,163492,8
3,R,278,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,735,166269,7.7
0,R,48,http://www.imdb.com/title/tt0091886/?ref_=fn_tt_tt_1,89,15175,7.5
1,PG-13,57,http://www.imdb.com/title/tt1730687/?ref_=fn_tt_tt_1,25,2551,5.1
4,PG-13,128,http://www.imdb.com/title/tt0491152/?ref_=fn_tt_tt_1,153,48019,5.9
1,PG-13,112,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1,118,47626,7.6
3,R,72,http://www.imdb.com/title/tt0125971/?ref_=fn_tt_tt_1,100,7736,6.4
0,R,188,http://www.imdb.com/title/tt0362269/?ref_=fn_tt_tt_1,204,42689,7.1
1,PG-13,138,http://www.imdb.com/title/tt1013860/?ref_=fn_tt_tt_1,75,13026,5.1
2,PG-13,231,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1,134,37750,6.1
1,R,175,http://www.imdb.com/title/tt2503944/?ref_=fn_tt_tt_1,129,61360,6.6
1,PG-13,249,http://www.imdb.com/title/tt0258463/?ref_=fn_tt_tt_1,849,407601,7.9
0,R,229,http://www.imdb.com/title/tt0422401/?ref_=fn_tt_tt_1,235,23349,5.7
0,PG,104,http://www.imdb.com/title/tt0299172/?ref_=fn_tt_tt_1,88,13581,5.4
2,R,215,http://www.imdb.com/title/tt1155056/?ref_=fn_tt_tt_1,215,166194,7.1
5,R,61,http://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1,99,5016,7
3,PG,118,http://www.imdb.com/title/tt0071807/?ref_=fn_tt_tt_1,258,73950,6.8
2,R,223,http://www.imdb.com/title/tt0373469/?ref_=fn_tt_tt_1,336,175962,7.6
0,G,45,http://www.imdb.com/title/tt0134067/?ref_=fn_tt_tt_1,67,14005,5.9
5,PG,56,http://www.imdb.com/title/tt0078723/?ref_=fn_tt_tt_1,217,25193,5.9
0,Approved,116,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,136,94225,7.4
3,R,40,http://www.imdb.com/title/tt2872724/?ref_=fn_tt_tt_1,18,2621,4.7
1,R,208,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1,132,21370,6.6
0,R,254,http://www.imdb.com/title/tt3099498/?ref_=fn_tt_tt_1,261,31089,5.4
1,R,30,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1,42,12372,5.2
0,TV-G,43,http://www.imdb.com/title/tt0059026/?ref_=fn_tt_tt_1,126,21826,8.4
2,Unrated,9,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,40,1489,6.7
2,R,220,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694,381672,7.2
4,Not Rated,5,http://www.imdb.com/title/tt0338497/?ref_=fn_tt_tt_1,18,508,5.4
2,R,226,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,166,56264,6.3
12,R,210,http://www.imdb.com/title/tt1127896/?ref_=fn_tt_tt_1,71,24663,6.7
1,PG-13,180,http://www.imdb.com/title/tt0090728/?ref_=fn_tt_tt_1,331,92464,7.3
0,R,77,http://www.imdb.com/title/tt0087015/?ref_=fn_tt_tt_1,88,7528,5.5
3,PG-13,13,http://www.imdb.com/title/tt0099587/?ref_=fn_tt_tt_1,39,4795,5.7
0,R,52,http://www.imdb.com/title/tt0081071/?ref_=fn_tt_tt_1,78,7322,7.1
1,PG-13,59,http://www.imdb.com/title/tt0089893/?ref_=fn_tt_tt_1,95,30215,5
0,PG,147,http://www.imdb.com/title/tt2279373/?ref_=fn_tt_tt_1,133,34359,6
6,R,427,http://www.imdb.com/title/tt1213663/?ref_=fn_tt_tt_1,401,185587,7
0,PG,95,http://www.imdb.com/title/tt0083987/?ref_=fn_tt_tt_1,256,171726,8.1
0,PG-13,47,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,40,5699,5.9
2,PG,112,http://www.imdb.com/title/tt0076752/?ref_=fn_tt_tt_1,275,76477,7.1
1,PG-13,42,http://www.imdb.com/title/tt1885265/?ref_=fn_tt_tt_1,43,6352,5.4
0,R,29,http://www.imdb.com/title/tt0181836/?ref_=fn_tt_tt_1,54,1938,6
0,PG-13,112,http://www.imdb.com/title/tt0142342/?ref_=fn_tt_tt_1,289,161858,6.4
5,Not Rated,97,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,235,40359,8.1
